-4,-0.00041265,1,1,6,4.064e-05,3.6941e-05,1,0,0
-3,-0.00041265,1,1,6,5.157e-05,4.4448e-05,1,0,0
-2,-0.00041265,1,1,6,6.045e-05,5.6709e-05,1,0,0
-1,-0.00041265,1,1,6,8.743e-05,7.854e-05,1,0,0
0,-0.00041265,1,1,6,8.1965e-05,8.1965e-05,1,0,0
1,-0.00041265,1,1,6,7.65e-05,7.8546e-05,1,0,0
2,-0.00041265,1,1,6,5.225e-05,5.6711e-05,1,0,0
3,-0.00041265,1,1,6,3.893e-05,4.4448e-05,1,0,0
4,-0.00041265,1,1,6,2.8e-05,3.6942e-05,1,0,0
-4,-0.00064813,1,1,6,8.388e-05,8.3617e-05,1,0,0
-3,-0.00064813,1,1,6,0.00010485,0.00010065,1,0,0
-2,-0.00064813,1,1,6,0.0001349,0.00012818,1,0,0
-1,-0.00064813,1,1,6,0.00017281,0.00017428,1,0,0
0,-0.00064813,1,1,6,0.00017537,0.00017537,1,0,0
1,-0.00064813,1,1,6,0.00017794,0.00017429,1,0,0
2,-0.00064813,1,1,6,0.00012466,0.00012818,1,0,0
3,-0.00064813,1,1,6,9.05e-05,0.00010065,1,0,0
4,-0.00064813,1,1,6,6.66e-05,8.3619e-05,1,0,0
-4,-0.001018,1,1,6,0.00014549,0.00012674,1,0,0
-3,-0.001018,1,1,6,0.00016838,0.00015253,1,0,0
-2,-0.001018,1,1,6,0.00020731,0.00019344,1,0,0
-1,-0.001018,1,1,6,0.00023941,0.00025578,1,0,0
0,-0.001018,1,1,6,0.00024607,0.00024607,1,0,0
1,-0.001018,1,1,6,0.00025273,0.00025579,1,0,0
2,-0.001018,1,1,6,0.0001957,0.00019344,1,0,0
3,-0.001018,1,1,6,0.00014788,0.00015253,1,0,0
4,-0.001018,1,1,6,0.00010724,0.00012674,1,0,0
